state,avg_annual_rain_mm,avg_temp_c,avg_humidity_pct,coastal,mountainous,hazard_label
West Bengal,1622,28.358735470180992,81,1,0,Flood
Himachal Pradesh,1338,18.265243971051472,61,0,1,Landslide
Uttarakhand,1663,20.345533103412954,63,0,1,Landslide
Maharashtra,1122,28.776795077082546,68,0,0,Flood
Telangana,899,30.030756792866985,50,0,0,Heatwave
Karnataka,1173,27.063237707156347,74,1,0,Flood
Jharkhand,1392,27.63135328950814,72,0,0,Flood
Madhya Pradesh,1132,28.588609003095723,56,0,0,Heatwave
Punjab,649,27.12703457868822,51,0,0,Flood
Haryana,587,28.863511252396265,46,0,0,Heatwave
Delhi,591,29.634922769310148,54,0,0,Heatwave
Kerala,2865,28.24310760280745,86,1,0,Flood
Assam,2701,25.362484705872365,75,0,1,Flood
Bihar,1248,29.70609521663219,60,0,0,Flood
Uttar Pradesh,1098,29.031237008538117,52,0,0,Heatwave
Rajasthan,655,31.586949929080355,48,0,0,Drought
Gujarat,700,29.938467616569877,52,1,0,Drought
Odisha,1473,30.463600205131588,75,1,0,Cyclone
Andhra Pradesh,1068,29.59574229755705,73,1,0,Cyclone
Tamil Nadu,1002,29.399092891986935,73,1,0,Cyclone
West Bengal,1831,29.430229406467046,73,1,0,Flood
Himachal Pradesh,1224,17.920351976709153,64,0,1,Landslide
Uttarakhand,1425,19.166006545450813,67,0,1,Landslide
Maharashtra,1338,28.88206076325403,64,0,0,Flood
Telangana,762,29.571822077762874,51,0,0,Heatwave
Karnataka,1065,27.022762805275214,68,1,0,Flood
Jharkhand,1421,27.09601554034269,74,0,0,Flood
Madhya Pradesh,1095,28.855811169077413,58,0,0,Heatwave
Punjab,783,26.914258182153226,53,0,0,Flood
Haryana,552,27.29809779959998,48,0,0,Heatwave
Delhi,674,29.135788462591997,50,0,0,Heatwave
Kerala,3000,28.322113468243995,84,1,0,Flood
Assam,2954,26.09182547640432,79,0,1,Flood
Bihar,1147,29.00762240853149,64,0,0,Flood
Uttar Pradesh,939,29.32366207708317,59,0,0,Heatwave
Rajasthan,500,32.96790239482309,44,0,0,Drought
Gujarat,855,30.968332016726023,59,1,0,Drought
Odisha,1349,29.936940274783545,79,1,0,Cyclone
Andhra Pradesh,1006,29.30125892542345,77,1,0,Cyclone
Tamil Nadu,811,29.75077577520433,66,1,0,Cyclone
West Bengal,1671,28.036237744198605,76,1,0,Flood
Himachal Pradesh,1126,18.491814973688427,64,0,1,Landslide
Uttarakhand,1478,19.847932097665602,62,0,1,Landslide
Maharashtra,1252,27.431359036334758,62,0,0,Flood
Telangana,1005,30.957183971001196,53,0,0,Heatwave
Karnataka,1017,27.145779730823755,74,1,0,Flood
Jharkhand,1344,28.846739578554104,73,0,0,Flood
Madhya Pradesh,958,28.321064211638483,60,0,0,Heatwave
Punjab,554,27.802710169893192,50,0,0,Flood
Haryana,745,28.94747396814612,52,0,0,Heatwave
Delhi,509,29.286397031862897,54,0,0,Heatwave
Kerala,2858,27.785228332810785,86,1,0,Flood
Assam,2775,26.631662468702828,77,0,1,Flood
Bihar,1162,30.875778949569472,68,0,0,Flood
Uttar Pradesh,882,29.061649079304704,55,0,0,Heatwave
Rajasthan,527,31.714292378721918,42,0,0,Drought
Gujarat,865,30.652192542311656,52,1,0,Drought
Odisha,1516,29.139180643796262,74,1,0,Cyclone
Andhra Pradesh,1188,30.761712311897625,75,1,0,Cyclone
Tamil Nadu,1016,30.34134230105239,65,1,0,Cyclone
West Bengal,1774,29.533826364447126,77,1,0,Flood
Himachal Pradesh,1224,18.23423099580497,55,0,1,Landslide
Uttarakhand,1422,19.43222781761237,62,0,1,Landslide
Maharashtra,1161,28.187468463356126,65,0,0,Flood
Telangana,762,29.94068114262553,53,0,0,Heatwave
Karnataka,1272,27.156811813104753,67,1,0,Flood
Jharkhand,1248,27.82558975355351,65,0,0,Flood
Madhya Pradesh,1228,28.765262698717667,60,0,0,Heatwave
Punjab,793,27.715146762692566,58,0,0,Flood
Haryana,595,27.007187774503556,47,0,0,Heatwave
Delhi,566,29.383086258643587,49,0,0,Heatwave
Kerala,2869,28.979728741265316,85,1,0,Flood
Assam,2897,26.372979013080815,80,0,1,Flood
Bihar,1336,29.904084258794203,67,0,0,Flood
Uttar Pradesh,856,28.0794165725645,56,0,0,Heatwave
Rajasthan,662,32.223101042505455,41,0,0,Drought
Gujarat,873,29.16413748229203,59,1,0,Drought
Odisha,1590,30.318436164018113,79,1,0,Cyclone
Andhra Pradesh,1096,29.28705153560506,74,1,0,Cyclone
Tamil Nadu,888,29.6788574014218,65,1,0,Cyclone
West Bengal,1658,28.811709822098884,82,1,0,Flood
Himachal Pradesh,1264,18.243716048322767,60,0,1,Landslide
Uttarakhand,1415,20.8490525083644,62,0,1,Landslide
Maharashtra,1197,28.816577517440315,64,0,0,Flood
Telangana,903,29.975925651265584,53,0,0,Heatwave
Karnataka,1244,26.395030238327365,74,1,0,Flood
Jharkhand,1206,27.621900870360985,73,0,0,Flood
Madhya Pradesh,1070,28.1197699607477,63,0,0,Heatwave
Punjab,501,26.015569768530938,54,0,0,Flood
Haryana,512,28.656026019055133,47,0,0,Heatwave
Delhi,609,28.319753289667617,46,0,0,Heatwave
Kerala,2972,28.40422412763959,79,1,0,Flood
Assam,2757,25.27101145907126,77,0,1,Flood
Bihar,1328,29.702979096898652,61,0,0,Flood
Uttar Pradesh,961,28.732700404465845,58,0,0,Heatwave
Rajasthan,405,32.705688924624866,49,0,0,Drought
Gujarat,668,29.802184059041878,57,1,0,Drought
Odisha,1554,29.702185910879788,81,1,0,Cyclone
Andhra Pradesh,1015,30.110661416071384,74,1,0,Cyclone
Tamil Nadu,941,29.007133711242563,67,1,0,Cyclone
West Bengal,1696,29.51136109683847,78,1,0,Flood
Himachal Pradesh,1183,18.917082364930717,62,0,1,Landslide
Uttarakhand,1521,20.609255439199146,61,0,1,Landslide
Maharashtra,1199,28.301956346145655,62,0,0,Flood
Telangana,807,30.449720627431546,59,0,0,Heatwave
Karnataka,1115,26.77356374571791,65,1,0,Flood
Jharkhand,1399,27.670772418571527,74,0,0,Flood
Madhya Pradesh,1033,29.322236237385358,59,0,0,Heatwave
Punjab,625,27.664476847923847,52,0,0,Flood
Haryana,646,28.524704318400143,45,0,0,Heatwave
Delhi,716,29.018913343532866,53,0,0,Heatwave
Kerala,2869,27.139627781601757,86,1,0,Flood
Assam,2717,26.50319654446173,75,0,1,Flood
Bihar,1320,29.338144688889084,60,0,0,Flood
Uttar Pradesh,1097,28.8872008728724,53,0,0,Heatwave
Rajasthan,651,31.784595463843218,49,0,0,Drought
Gujarat,760,29.49532556251077,54,1,0,Drought
Odisha,1314,30.383877138769954,73,1,0,Cyclone
Andhra Pradesh,1249,29.468390800678414,73,1,0,Cyclone
Tamil Nadu,936,29.599562398273633,73,1,0,Cyclone
West Bengal,1768,28.943410135436544,75,1,0,Flood
Himachal Pradesh,1141,17.15883186030741,60,0,1,Landslide
Uttarakhand,1510,20.88093364360062,61,0,1,Landslide
Maharashtra,1079,27.99902354166826,61,0,0,Flood
Telangana,814,29.232907255434117,54,0,0,Heatwave
Karnataka,1218,27.673832464268674,70,1,0,Flood
Jharkhand,1441,27.232946618514344,66,0,0,Flood
Madhya Pradesh,1180,28.479760071380998,55,0,0,Heatwave
Punjab,505,26.3896552370458,55,0,0,Flood
Haryana,607,27.844971617171538,51,0,0,Heatwave
Delhi,725,29.338010780143787,49,0,0,Heatwave
Kerala,2943,28.8263895640249,79,1,0,Flood
Assam,2905,26.313853736839594,77,0,1,Flood
Bihar,1253,30.533540477255727,65,0,0,Flood
Uttar Pradesh,865,28.656222319897708,59,0,0,Heatwave
Rajasthan,552,31.986041187536863,48,0,0,Drought
Gujarat,731,29.084076958339793,51,1,0,Drought
Odisha,1567,30.50310923921824,79,1,0,Cyclone
Andhra Pradesh,1229,29.437025862323967,78,1,0,Cyclone
Tamil Nadu,892,29.3338475744537,70,1,0,Cyclone
West Bengal,1683,28.26669070175188,73,1,0,Flood
Himachal Pradesh,1240,18.439188612591998,63,0,1,Landslide
Uttarakhand,1561,20.307315308227547,67,0,1,Landslide
Maharashtra,1139,27.13264637277819,61,0,0,Flood
Telangana,934,29.972139518354915,51,0,0,Heatwave
Karnataka,1174,26.50496328954157,65,1,0,Flood
Jharkhand,1334,28.3923827986157,74,0,0,Flood
Madhya Pradesh,962,28.476671020855346,57,0,0,Heatwave
Punjab,613,26.15100704818004,54,0,0,Flood
Haryana,466,27.722386202068428,52,0,0,Heatwave
Delhi,637,28.534901521196986,49,0,0,Heatwave
Kerala,2822,28.712074121391673,78,1,0,Flood
Assam,2807,25.635120945065815,78,0,1,Flood
Bihar,1091,30.677522021409807,65,0,0,Flood
Uttar Pradesh,914,29.07286268891763,50,0,0,Heatwave
Rajasthan,595,31.478370025961194,49,0,0,Drought
Gujarat,867,29.30616115814487,55,1,0,Drought
Odisha,1352,30.138220275810138,81,1,0,Cyclone
Andhra Pradesh,989,30.944824654357987,78,1,0,Cyclone
Tamil Nadu,1035,30.38333035994037,67,1,0,Cyclone
West Bengal,1649,28.149749337540882,78,1,0,Flood
Himachal Pradesh,1357,18.554061374677374,63,0,1,Landslide
Uttarakhand,1631,20.991669846625665,61,0,1,Landslide
Maharashtra,1215,27.094202147472167,64,0,0,Flood
Telangana,1003,29.99846134102755,54,0,0,Heatwave
Karnataka,1255,27.758657876758097,65,1,0,Flood
Jharkhand,1155,28.926029514020506,66,0,0,Flood
Madhya Pradesh,1246,29.74504449826207,59,0,0,Heatwave
Punjab,578,26.690987118738434,53,0,0,Flood
Haryana,540,28.612841613900258,45,0,0,Heatwave
Delhi,705,28.87323685576397,50,0,0,Heatwave
Kerala,2824,27.72730941906024,80,1,0,Flood
Assam,2906,26.83450889982577,80,0,1,Flood
Bihar,1174,30.95188211277187,66,0,0,Flood
Uttar Pradesh,1070,28.73982489467262,50,0,0,Heatwave
Rajasthan,571,32.609427438296315,49,0,0,Drought
Gujarat,864,29.60502793413279,58,1,0,Drought
Odisha,1543,30.3801479120162,73,1,0,Cyclone
Andhra Pradesh,955,30.355053276246508,77,1,0,Cyclone
Tamil Nadu,996,29.967927824303583,66,1,0,Cyclone
West Bengal,1605,28.14676112535751,75,1,0,Flood
Himachal Pradesh,1151,18.00285174263765,57,0,1,Landslide
Uttarakhand,1615,20.940961613081186,60,0,1,Landslide
Maharashtra,1055,28.51033697480707,63,0,0,Flood
Telangana,961,30.228801358810383,50,0,0,Heatwave
Karnataka,1199,27.26732718126312,71,1,0,Flood
Jharkhand,1162,28.631646455999455,66,0,0,Flood
Madhya Pradesh,1148,29.28425650678151,57,0,0,Heatwave
Punjab,687,27.942175064148774,58,0,0,Flood
Haryana,563,27.72794617741351,48,0,0,Heatwave
Delhi,568,28.697705301021944,54,0,0,Heatwave
Kerala,2896,28.50710366757108,78,1,0,Flood
Assam,2901,26.051630130684583,84,0,1,Flood
Bihar,1199,30.132315553868246,68,0,0,Flood
Uttar Pradesh,874,29.732290833007095,51,0,0,Heatwave
Rajasthan,451,31.33470977863678,41,0,0,Drought
Gujarat,693,30.250360525350974,56,1,0,Drought
Odisha,1368,29.313561048117375,74,1,0,Cyclone
Andhra Pradesh,1194,29.731523889727477,78,1,0,Cyclone
Tamil Nadu,1001,29.40084383267899,74,1,0,Cyclone
West Bengal,1638,28.36654669685097,76,1,0,Flood
Himachal Pradesh,1358,17.388794847802913,61,0,1,Landslide
Uttarakhand,1596,19.091219674647558,68,0,1,Landslide
Maharashtra,1286,28.988125362892287,60,0,0,Flood
Telangana,926,30.877002770355073,50,0,0,Heatwave
Karnataka,1063,27.5149855099831,66,1,0,Flood
Jharkhand,1210,28.462695541802493,65,0,0,Flood
Madhya Pradesh,1005,29.978778697743163,60,0,0,Heatwave
Punjab,662,26.279915981700178,58,0,0,Flood
Haryana,676,28.0962373103408,46,0,0,Heatwave
Delhi,648,29.519875436875022,52,0,0,Heatwave
Kerala,2873,28.946319458200396,86,1,0,Flood
Assam,2948,25.998925342957723,78,0,1,Flood
Bihar,1094,30.138996356526874,60,0,0,Flood
Uttar Pradesh,895,28.066661331740477,54,0,0,Heatwave
Rajasthan,520,32.34580221674448,46,0,0,Drought
Gujarat,699,29.640004611219855,51,1,0,Drought
Odisha,1300,30.501221955953692,81,1,0,Cyclone
Andhra Pradesh,1185,30.759994760091264,77,1,0,Cyclone
Tamil Nadu,954,29.438659597165486,72,1,0,Cyclone
West Bengal,1842,28.26336961335247,79,1,0,Flood
Himachal Pradesh,1358,17.50186192474771,61,0,1,Landslide
Uttarakhand,1526,20.794636725790458,64,0,1,Landslide
Maharashtra,1160,28.893231118380342,67,0,0,Flood
Telangana,901,29.990016650174255,58,0,0,Heatwave
Karnataka,1147,26.058633167805066,65,1,0,Flood
Jharkhand,1392,27.241155960615277,71,0,0,Flood
Madhya Pradesh,989,28.77607672486864,55,0,0,Heatwave
Punjab,611,26.736423389964813,57,0,0,Flood
Haryana,681,27.833382181333164,50,0,0,Heatwave
Delhi,471,28.579153349458508,54,0,0,Heatwave
Kerala,2942,27.980881663301112,86,1,0,Flood
Assam,2747,25.647554602358163,76,0,1,Flood
Bihar,1282,29.928023954094492,64,0,0,Flood
Uttar Pradesh,1051,28.91996858826433,55,0,0,Heatwave
Rajasthan,514,32.832918899448124,46,0,0,Drought
Gujarat,943,29.46863794515517,54,1,0,Drought
Odisha,1560,30.82439687738395,78,1,0,Cyclone
Andhra Pradesh,1087,30.371224216027322,71,1,0,Cyclone
Tamil Nadu,831,29.776998080501492,68,1,0,Cyclone
West Bengal,1895,28.621145831855866,75,1,0,Flood
Himachal Pradesh,1239,17.76484661880282,62,0,1,Landslide
Uttarakhand,1548,20.940338577979507,65,0,1,Landslide
Maharashtra,1266,27.614281429366073,65,0,0,Flood
Telangana,844,29.364553771936826,59,0,0,Heatwave
Karnataka,1270,26.94784775209497,67,1,0,Flood
Jharkhand,1174,28.52338905866536,67,0,0,Flood
Madhya Pradesh,1186,29.84579064154612,55,0,0,Heatwave
Punjab,615,26.19961523302662,59,0,0,Flood
Haryana,641,27.45142759623715,51,0,0,Heatwave
Delhi,625,28.700484075393717,47,0,0,Heatwave
Kerala,2782,28.364235619105063,83,1,0,Flood
Assam,2692,25.670727141258258,80,0,1,Flood
Bihar,1307,29.54094042049999,67,0,0,Flood
Uttar Pradesh,872,28.845790670738747,52,0,0,Heatwave
Rajasthan,530,32.17743606495346,44,0,0,Drought
Gujarat,919,30.243421529539383,56,1,0,Drought
Odisha,1367,30.60261327548566,79,1,0,Cyclone
Andhra Pradesh,1171,30.909141554911546,79,1,0,Cyclone
Tamil Nadu,828,30.395752524834656,69,1,0,Cyclone
West Bengal,1775,29.827896616590166,74,1,0,Flood
Himachal Pradesh,1140,17.821292709769395,55,0,1,Landslide
Uttarakhand,1428,19.648610882506432,60,0,1,Landslide
Maharashtra,1055,28.761039703406855,62,0,0,Flood
Telangana,766,30.41345609986828,50,0,0,Heatwave
Karnataka,1262,27.399728776256843,69,1,0,Flood
Jharkhand,1244,27.864488174529914,67,0,0,Flood
Madhya Pradesh,1006,28.161150774583188,55,0,0,Heatwave
Punjab,717,26.861432018054302,59,0,0,Flood
Haryana,456,28.73595620722219,46,0,0,Heatwave
Delhi,666,29.89226028189445,52,0,0,Heatwave
Kerala,2871,27.144211980405686,82,1,0,Flood
Assam,2872,26.171612118795256,82,0,1,Flood
Bihar,1127,30.808793467755855,62,0,0,Flood
Uttar Pradesh,958,28.62776294060663,56,0,0,Heatwave
Rajasthan,697,31.187461857273153,45,0,0,Drought
Gujarat,946,29.297817752660784,54,1,0,Drought
Odisha,1555,29.797108710946244,74,1,0,Cyclone
Andhra Pradesh,1195,29.603360660789836,77,1,0,Cyclone
Tamil Nadu,905,29.36455211020066,74,1,0,Cyclone
West Bengal,1772,28.613071984059644,73,1,0,Flood
Himachal Pradesh,1169,18.550533787607584,59,0,1,Landslide
Uttarakhand,1540,20.76203051652302,66,0,1,Landslide
Maharashtra,1191,27.374113426362793,66,0,0,Flood
Telangana,853,29.051820637193433,50,0,0,Heatwave
Karnataka,1298,27.00489672344527,74,1,0,Flood
Jharkhand,1250,28.824693153532603,66,0,0,Flood
Madhya Pradesh,1144,28.03206228131227,63,0,0,Heatwave
Punjab,588,26.197015708131804,54,0,0,Flood
Haryana,624,27.408122255864214,53,0,0,Heatwave
Delhi,645,28.447375432227304,53,0,0,Heatwave
Kerala,3006,27.374795127790254,78,1,0,Flood
Assam,2703,26.16481069303591,83,0,1,Flood
Bihar,1302,30.605719357038005,66,0,0,Flood
Uttar Pradesh,902,29.765189032959583,59,0,0,Heatwave
Rajasthan,519,32.3826656894909,41,0,0,Drought
Gujarat,738,29.07908431029945,53,1,0,Drought
Odisha,1359,30.00044079857939,75,1,0,Cyclone
Andhra Pradesh,981,30.13419902454696,72,1,0,Cyclone
Tamil Nadu,1097,30.21687801675559,70,1,0,Cyclone
West Bengal,1784,28.23590802569548,74,1,0,Flood
Himachal Pradesh,1295,18.144169173227084,63,0,1,Landslide
Uttarakhand,1536,19.697699657401056,66,0,1,Landslide
Maharashtra,1175,27.656273915471527,65,0,0,Flood
Telangana,847,30.62979744096656,57,0,0,Heatwave
Karnataka,1138,27.881400336516474,73,1,0,Flood
Jharkhand,1168,27.9231338485523,69,0,0,Flood
Madhya Pradesh,1116,29.483996003734553,63,0,0,Heatwave
Punjab,655,27.015867934183074,54,0,0,Flood
Haryana,661,27.98721683170764,54,0,0,Heatwave
Delhi,739,28.39961001004817,48,0,0,Heatwave
Kerala,2774,28.73026751531268,83,1,0,Flood
Assam,2947,25.288080315721416,76,0,1,Flood
Bihar,1284,30.096895558354515,64,0,0,Flood
Uttar Pradesh,952,28.782475097699415,50,0,0,Heatwave
Rajasthan,481,31.125348289771996,42,0,0,Drought
Gujarat,832,30.15828959040546,53,1,0,Drought
Odisha,1396,29.785745189040924,82,1,0,Cyclone
Andhra Pradesh,1093,30.576336124486218,78,1,0,Cyclone
Tamil Nadu,927,30.754920300856256,66,1,0,Cyclone
West Bengal,1803,29.49828009211091,76,1,0,Flood
Himachal Pradesh,1144,17.77261947241684,62,0,1,Landslide
Uttarakhand,1591,20.670374973376894,67,0,1,Landslide
Maharashtra,1110,28.454581524456124,68,0,0,Flood
Telangana,917,29.070811049733884,53,0,0,Heatwave
Karnataka,1205,26.248877742262675,74,1,0,Flood
Jharkhand,1164,28.16234708516438,70,0,0,Flood
Madhya Pradesh,1117,29.643159941297803,61,0,0,Heatwave
Punjab,592,27.92175144614907,58,0,0,Flood
Haryana,539,28.142419188383677,49,0,0,Heatwave
Delhi,593,29.85487945712343,46,0,0,Heatwave
Kerala,2782,27.477222497666872,86,1,0,Flood
Assam,2774,25.24480873306592,76,0,1,Flood
Bihar,1182,29.98474687737991,69,0,0,Flood
Uttar Pradesh,858,29.647681235671747,57,0,0,Heatwave
Rajasthan,572,31.029545176582857,40,0,0,Drought
Gujarat,733,30.07836780583361,59,1,0,Drought
Odisha,1433,30.649471671038896,76,1,0,Cyclone
Andhra Pradesh,1027,29.73491589739978,75,1,0,Cyclone
Tamil Nadu,868,29.429249792018844,71,1,0,Cyclone
West Bengal,1610,29.95718169940411,78,1,0,Flood
Himachal Pradesh,1220,18.620486009590486,63,0,1,Landslide
Uttarakhand,1474,20.56688679285649,67,0,1,Landslide
Maharashtra,1242,28.868473658907185,67,0,0,Flood
Telangana,944,29.153644010175995,57,0,0,Heatwave
Karnataka,1298,27.660957771441353,70,1,0,Flood
Jharkhand,1222,28.235746891286766,68,0,0,Flood
Madhya Pradesh,1235,28.479793149528568,57,0,0,Heatwave
Punjab,775,27.971711668501385,56,0,0,Flood
Haryana,685,28.000048054578517,46,0,0,Heatwave
Delhi,670,29.750441635651068,54,0,0,Heatwave
Kerala,2899,28.82850501920737,84,1,0,Flood
Assam,2902,26.709887663436668,84,0,1,Flood
Bihar,1314,29.873022772706097,67,0,0,Flood
Uttar Pradesh,846,28.59025327345766,56,0,0,Heatwave
Rajasthan,586,32.667943933954795,49,0,0,Drought
Gujarat,936,29.656631858637663,51,1,0,Drought
Odisha,1302,29.63554416195348,79,1,0,Cyclone
Andhra Pradesh,1169,30.768863472460357,75,1,0,Cyclone
Tamil Nadu,924,29.64270222893262,71,1,0,Cyclone
West Bengal,1655,28.26030769412479,78,1,0,Flood
Himachal Pradesh,1395,18.49778481462346,64,0,1,Landslide
Uttarakhand,1481,20.83113998082941,64,0,1,Landslide
Maharashtra,1090,27.014321191952824,61,0,0,Flood
Telangana,999,30.060482525882314,59,0,0,Heatwave
Karnataka,1201,27.777873970716833,71,1,0,Flood
Jharkhand,1362,27.041035040978908,65,0,0,Flood
Madhya Pradesh,1185,29.252904725667204,61,0,0,Heatwave
Punjab,612,27.542275604135313,56,0,0,Flood
Haryana,587,27.43655032887908,47,0,0,Heatwave
Delhi,733,28.68607925896736,52,0,0,Heatwave
Kerala,2796,28.540024498127273,78,1,0,Flood
Assam,2908,26.72078515082398,78,0,1,Flood
Bihar,1225,29.509028567492933,69,0,0,Flood
Uttar Pradesh,1096,28.11814423770657,59,0,0,Heatwave
Rajasthan,487,32.11305202062371,41,0,0,Drought
Gujarat,779,30.974684552057724,56,1,0,Drought
Odisha,1396,30.171770962812626,80,1,0,Cyclone
Andhra Pradesh,1102,29.38165931265139,73,1,0,Cyclone
Tamil Nadu,995,29.170976830500525,69,1,0,Cyclone
West Bengal,1764,28.815976315254233,77,1,0,Flood
Himachal Pradesh,1211,17.05788808743963,55,0,1,Landslide
Uttarakhand,1537,20.77771175449242,69,0,1,Landslide
Maharashtra,1180,27.510382291727204,65,0,0,Flood
Telangana,897,29.365824969076414,59,0,0,Heatwave
Karnataka,1185,26.163930415272496,67,1,0,Flood
Jharkhand,1300,27.674638843743807,69,0,0,Flood
Madhya Pradesh,1085,28.16808645383895,60,0,0,Heatwave
Punjab,774,27.47516564145808,50,0,0,Flood
Haryana,517,27.060784307397967,54,0,0,Heatwave
Delhi,584,29.837560698987566,53,0,0,Heatwave
Kerala,2988,27.097664792341845,77,1,0,Flood
Assam,2860,26.084467448979204,81,0,1,Flood
Bihar,1149,29.77128416112381,60,0,0,Flood
Uttar Pradesh,1044,28.224891676644425,50,0,0,Heatwave
Rajasthan,432,31.269358383414893,42,0,0,Drought
Gujarat,947,29.461879404978095,54,1,0,Drought
Odisha,1386,29.411370249226653,79,1,0,Cyclone
Andhra Pradesh,1193,29.57125742450956,78,1,0,Cyclone
Tamil Nadu,1067,30.433646367853008,69,1,0,Cyclone
West Bengal,1685,29.96914100718946,79,1,0,Flood
Himachal Pradesh,1116,18.022938458477167,58,0,1,Landslide
Uttarakhand,1503,19.778159747901224,68,0,1,Landslide
Maharashtra,1138,28.262054661186088,64,0,0,Flood
Telangana,846,29.417997322486904,50,0,0,Heatwave
Karnataka,1283,27.02377392946853,74,1,0,Flood
Jharkhand,1302,28.372275125437103,71,0,0,Flood
Madhya Pradesh,1178,29.418595680612057,59,0,0,Heatwave
Punjab,559,26.560115932298174,55,0,0,Flood
Haryana,500,28.13337911940786,52,0,0,Heatwave
Delhi,725,29.483051655199468,50,0,0,Heatwave
Kerala,3027,27.44154518077683,84,1,0,Flood
Assam,2922,25.36431492034498,84,0,1,Flood
Bihar,1158,29.50728548003521,67,0,0,Flood
Uttar Pradesh,993,28.24476107696493,52,0,0,Heatwave
Rajasthan,539,31.762061554128035,44,0,0,Drought
Gujarat,845,30.315542941097892,56,1,0,Drought
Odisha,1543,30.33366647625548,76,1,0,Cyclone
Andhra Pradesh,1184,30.685387928059953,70,1,0,Cyclone
Tamil Nadu,870,29.490403066580313,71,1,0,Cyclone
West Bengal,1607,28.916948248610606,74,1,0,Flood
Himachal Pradesh,1153,17.825882831942703,56,0,1,Landslide
Uttarakhand,1621,20.768591559835272,64,0,1,Landslide
Maharashtra,1163,27.932561071462075,69,0,0,Flood
Telangana,874,30.123010121209774,56,0,0,Heatwave
Karnataka,1275,26.392027986204177,72,1,0,Flood
Jharkhand,1336,27.046610232200894,68,0,0,Flood
Madhya Pradesh,966,29.27585100919531,59,0,0,Heatwave
Punjab,743,26.86642352932449,59,0,0,Flood
Haryana,716,28.403557372919366,46,0,0,Heatwave
Delhi,588,28.636175207661246,45,0,0,Heatwave
Kerala,2831,27.60778286551547,82,1,0,Flood
Assam,2790,26.053067065862624,80,0,1,Flood
Bihar,1331,29.9409474895921,64,0,0,Flood
Uttar Pradesh,996,28.357115823431542,54,0,0,Heatwave
Rajasthan,556,31.10901360664409,42,0,0,Drought
Gujarat,674,29.443393685207706,54,1,0,Drought
Odisha,1335,30.75955823270448,82,1,0,Cyclone
Andhra Pradesh,1215,29.1648184954571,77,1,0,Cyclone
Tamil Nadu,1003,30.76318811489476,74,1,0,Cyclone
West Bengal,1734,28.086226309579494,79,1,0,Flood
Himachal Pradesh,1394,18.189507268382435,62,0,1,Landslide
Uttarakhand,1599,19.44565844745552,63,0,1,Landslide
Maharashtra,1186,28.80914643602373,62,0,0,Flood
